,id,product_id,color,store_id,seller_id,price
447,174598955,174598949,Xanh Zeta,248166,261128,19550000
448,174598957,174598949,Đen Phantom,248166,261128,19550000
449,172319466,172319352,Đen,166268,179232,2419000
450,172320786,172319352,Xanh Dương,166268,179232,2419000
451,190290066,190290064,đen,232767,245735,6990000
452,197143915,197143907,xanh,113090,122357,4240000
453,197143911,197143907,đen,113090,122357,4240000
454,197143919,197143907,Vàng,113090,122357,4240000
455,197143917,197143907,Vàng,113090,122357,3540000
456,197143909,197143907,đen,113090,122357,3540000
457,197143913,197143907,xanh,113090,122357,3540000
458,197638482,197638478,Đen,149183,162061,2090000
459,197638480,197638478,Xanh,149183,162061,2090000
460,197638484,197638478,Xám (Grey),149183,162061,2090000
461,197638486,197638478,Purple/Tím,149183,162061,2090000
462,28298790,5868813,Trắng,65311,69946,6990000
463,176036540,176036536,Cam,200893,213861,7490000
464,176036538,176036536,Đen,200893,213861,7490000
465,141133866,141133864,Đen Mạnh Mẽ,29286,29952,3899000
466,191548164,191548156,Trắng,232767,245735,28990000
467,191548158,191548156,Đỏ,232767,245735,28990000
468,191548162,191548156,Đỏ,232767,245735,34990000
469,191548160,191548156,Đỏ,232767,245735,31990000
470,191548170,191548156,Đen,232767,245735,28990000
471,191548166,191548156,Trắng,232767,245735,31990000
472,191548172,191548156,Đen,232767,245735,31990000
473,191548174,191548156,Đen,232767,245735,34990000
474,191548180,191548156,Xanh Lá,232767,245735,34990000
475,191548178,191548156,Xanh Lá,232767,245735,31990000
476,191548176,191548156,Xanh Lá,232767,245735,28990000
477,191548168,191548156,Trắng,232767,245735,34990000
478,190691226,190691224,Grey,138797,150440,7990000
479,137572227,137572223,Xanh Thời Thượng,29286,29952,3849000
480,137572227,137572223,Xanh Thời Thượng,166268,179232,3939000
481,137572225,137572223,Đen mạnh mẽ,29286,29952,3849000
482,137572225,137572223,Đen mạnh mẽ,166268,179232,3939000
483,173719377,137572223, Xanh Đam Mê,29286,29952,3849000
484,173719377,137572223, Xanh Đam Mê,166268,179232,3939000
485,192172860,192172856,Trắng,20167,20704,3230000
486,188521844,141529940,Đen Caro,80704,86805,3217500
487,188521844,141529940,Đen Caro,109834,118795,3290000
488,188521844,141529940,Đen Caro,29286,29952,3389000
489,179930708,179930704,Xanh Thiên Thạch,40395,1,2650000
490,179930708,179930704,Xanh Thiên Thạch,80704,86805,2790000
491,179930706,179930704,Xám ánh Kim,40395,1,2650000
492,179930706,179930704,Xám ánh Kim,80704,86805,2790000
493,197605787,197605784,12GB l 256GB,248166,261128,40990000
494,197605800,197605784,12GB | 512GB,248166,261128,44490000
495,197605794,197605784,12GB l 256GB,248166,261128,40990000
496,197605798,197605784,12GB | 512GB,248166,261128,44490000
497,197605789,197605784,12GB l 256GB,248166,261128,40990000
498,197605796,197605784,12GB | 512GB,248166,261128,44490000
499,150735434,150735429,8GB l 128GB,74834,80348,15990000
500,150735436,150735429,12GB l 256GB,74834,80348,17990000
501,179930701,179930699,Xám ánh Kim,40395,1,2400000
502,179930701,179930699,Xám ánh Kim,80704,86805,2640000
503,179930703,179930699,Xanh Thiên Thạch,40395,1,2410000
504,179930703,179930699,Xanh Thiên Thạch,80704,86805,2640000
505,125595057,125595055,Xanh thiên thạch,209152,222120,1990000
506,197966911,197966909,Đen Tinh Vân,29286,29952,3679000
507,197966913,197966909,Xanh Dương Xỉ,29286,29952,3679000
508,197966915,197966909,Đồng Ánh Hồng,29286,29952,3679000
509,162033657,162033655,Xanh Biển Sâu,29286,29952,2899000
510,194041983,194041977,Đen,40395,1,44490000
511,194041981,194041977,Xanh,40395,1,44490000
512,197497448,197497444,Vàng Rạng Đông,29286,29952,9390000
513,197497446,197497444,Đen Ánh Sao,29286,29952,9390000
514,192839244,192839231,Trắng,232767,245735,19990000
515,192839237,192839231,Hồng,232767,245735,19990000
516,162593195,162593187,Trắng,40395,1,34770000
517,162593189,162593187,Đỏ,40395,1,34770000
518,162593191,162593187,Đen,40395,1,34770000
519,162593193,162593187,Xanh,40395,1,34770000
520,158959450,158959446,Bạc Phá Cách,232767,245735,6290000
521,158959448,158959446,Đen Mạnh Mẽ,232767,245735,6290000
522,179554881,179554879,Đen,74834,80348,5890000
523,179554887,179554879,Xanh,74834,80348,6890000
524,171121236,171121228,Xanh lá,20167,20704,25899000
525,171121234,171121228,Đen,20167,20704,25899000
526,186243832,186243828,Cam,20167,20704,7250000
527,186243842,186243828,Đen,20167,20704,7250000
528,159887262,159887243,Đen,248166,261128,22250000
529,159887173,159887161,Đen,248166,261128,5850000
530,191275490,124877310,Xanh Lá,80704,86805,4690000
531,172001935,172001933,Đen,166268,179232,2145000
532,172001937,172001933,Xanh biển,166268,179232,2145000
533,179159230,179159226,Xanh,40395,1,6990000
534,161158101,161158099,Màu Xanh,246747,259709,2390000
535,161158103,161158099,Màu Xám,246747,259709,2390000
536,172178479,172178476,Black/Đen,29286,29952,4509000
537,172178487,172178476,Peach/Cam,29286,29952,4509000
538,172178483,172178476,Blue/Xanh,29286,29952,4509000
539,192172860,192172856,Trắng,20167,20704,3230000
540,194125250,194125248,đen,223003,235971,3490000
541,194125252,194125248,xanh,223003,235971,3490000
542,175167500,175167498,tím,248166,261128,4830000
543,175167504,175167498,đen,248166,261128,4830000
544,175167502,175167498,xanh,248166,261128,4830000
545,172331438,172329599,Xanh lá,166268,179232,2129000
546,172330313,172329599,Đen,166268,179232,2099000
547,172331261,172329599,Xanh Dương,166268,179232,2099000
548,119421968,119421964,Xanh,9806,10016,2750000
549,119421966,119421964,Đen,9806,10016,2750000
550,105676886,83368040,Tím,149585,162514,7990000
551,195945980,185225486,Đen huyền bí,50450,53024,2320000
552,195945981,185225486,xanh ngọc bích,50450,53024,2320000
553,178951654,178951652,Xanh,9806,10016,9990000
554,195323208,195323206,Xanh vàng,149183,162061,5190000
555,195323208,195323206,Xanh vàng,40395,1,5250000
556,195323208,195323206,Xanh vàng,223003,235971,5990000
557,195323210,195323206,Xanh đen,149183,162061,5190000
558,195323210,195323206,Xanh đen,40395,1,5250000
559,195323210,195323206,Xanh đen,223003,235971,5990000
560,197605787,197605784,12GB l 256GB,248166,261128,40990000
561,197605800,197605784,12GB | 512GB,248166,261128,44490000
562,197605794,197605784,12GB l 256GB,248166,261128,40990000
563,197605798,197605784,12GB | 512GB,248166,261128,44490000
564,197605789,197605784,12GB l 256GB,248166,261128,40990000
565,197605796,197605784,12GB | 512GB,248166,261128,44490000
566,128451311,128446446,Bạc,173060,186025,13490000
567,179930701,179930699,Xám ánh Kim,40395,1,2400000
568,179930701,179930699,Xám ánh Kim,80704,86805,2640000
569,179930703,179930699,Xanh Thiên Thạch,40395,1,2410000
570,179930703,179930699,Xanh Thiên Thạch,80704,86805,2640000
571,179234822,179234820,Xanh,166268,179232,2439000
572,179234824,179234820,Đen,166268,179232,2439000
573,172304319,172303189,Xanh Dương,166268,179232,2929000
574,172304449,172303189,Đen,166268,179232,2929000
575,145501018,137203873,Xanh thủy tinh,166268,179232,2790000
576,145501016,137203873,Xanh biển sâu,166268,179232,2790000
577,145501016,137203873,Xanh biển sâu,149585,162514,2929000
578,172175899,172175893,Xám (Gray),20167,20704,8090000
579,172175895,172175893,Xanh,20167,20704,8090000
580,173450221,173450217,Xanh Dương,166268,179232,2689000
581,173450219,173450217,Đen,166268,179232,2689000
582,158895859,158895857,Xanh hồng,149585,162514,5939000
583,158895861,158895857,Đen,149585,162514,5939000
584,194041983,194041977,Đen,40395,1,44490000
585,194041981,194041977,Xanh,40395,1,44490000
586,188520629,172313857,Xám Khói,80704,86805,2242500
587,188520629,172313857,Xám Khói,166268,179232,2439000
588,188520630,172313857,Xanh Biển,80704,86805,2242500
589,188520630,172313857,Xanh Biển,166268,179232,2439000
590,178098955,121252535,Đen,40395,1,2990000
591,178098960,121252535,Xanh Dương,40395,1,2990000
592,135538846,126050455,Xanh Dương,166268,179232,1689000
593,135538835,126050455,Vàng,166268,179232,1689000
594,132234212,132234204,Đen,72651,77917,29990000
595,132234251,132234204,Green,72651,77917,22590000
596,132234264,132234204,Kem,72651,77917,22700000
597,193979833,193979830,Đen,40395,1,6450000
598,193979833,193979830,Đen,80704,86805,6990000
599,193979836,193979830,Hồng,40395,1,6450000
600,197644536,197211969,Xanh,74834,80348,4190000
601,174599543,174599533,Trắng Phantom,248166,261128,19950000
602,174599539,174599533,Xanh Zeta,248166,261128,19950000
603,174599537,174599533,Hồng Blossom,248166,261128,19950000
604,174599541,174599533,Đen Phantom,248166,261128,19950000
605,156000566,156000562,Black/Đen,29286,29952,2649000
606,156000571,156000562,Blue/Xanh,29286,29952,2649000
607,172949841,172949839,Đen Ghi Bí Ẩn,149585,162514,7859000
608,172949843,172949839,Cam Đào Cuốn Hút,149585,162514,7859000
609,172949845,172949839,Trắng Ngọc Tinh Tế,149585,162514,9990000
610,172949847,172949839,Xanh Dương Sôi Nổi,149585,162514,7859000
611,172338065,172335599,Đen,166268,179232,2599000
612,181699381,181699370,Grey,138797,150440,3490000
613,179589105,179589103,Đen,166268,179232,3299000
614,179589107,179589103,Xanh Dương,166268,179232,3299000
615,190547045,190547041,Chrome Silver/Bạc,29286,29952,2349000
616,190547043,190547041,Graphite Gray/Xám,29286,29952,2349000
617,190547047,190547041,Sky Blue/Xanh Dương,29286,29952,2349000
618,172670981,172670979,Đen Graphite,29286,29952,14359000
619,172670985,172670979,Tím Pastel,29286,29952,14359000
620,172670983,172670979,Xanh Olive,29286,29952,14359000
621,171110668,171110666,Đen,200893,213861,11190000
622,171110670,171110666,Xanh,200893,213861,11190000
623,175193508,175193503,Trắng Phantom,149585,162514,28629000
624,158348725,158348723,Đen Mạnh Mẽ,29286,29952,5489000
625,158348727,158348723,Bạc Phá Cách,29286,29952,5489000
626,175147013,175147005,Đen Ghi Bí Ẩn,149585,162514,6249000
627,164758339,164758308,Đen,20167,20704,5190000
628,164758310,164758308,Xanh,20167,20704,5190000
629,172828971,172828967,Cam nhiệt huyết,149585,162514,4509000
630,172828969,172828967,Đen cá tính,149585,162514,4509000
631,172828973,172828967,Xanh năng động,149585,162514,4509000
632,172589113,172589109,Xanh biển,149585,162514,3299000
633,172589113,172589109,Xanh biển,166268,179232,3299000
634,172589115,172589109,Xám than chì,149585,162514,3299000
635,172589115,172589109,Xám than chì,166268,179232,3299000
636,165965624,165965622,Xám Khoáng Thạch,29286,29952,5759000
637,179439750,165965622,Xanh Chạng Vạng,29286,29952,5759000
638,108888165,108888161,Tím,16,63,1559000
639,159110709,159110705,Xanh Dương,166268,179232,1879000
640,162728555,162728553,Xám (Grey),20167,20704,3970000
641,162728568,162728553,Xanh Dương,20167,20704,3970000
642,135596563,133599948,MAGNET BLACK,166268,179232,2689000
643,135596523,133599948,JEWEL BLUE,166268,179232,2689000
644,192036710,192036708,Xanh,200893,213861,4320000
645,192036712,192036708,Đen,200893,213861,4990000
646,171897590,171897574,Xanh Dương,20167,20704,3390000
647,171897580,171897574,Xám (Gray),20167,20704,3390000
648,173206402,173206400,Bạc,20167,20704,5590000
649,173206406,173206400,Đen,20167,20704,5590000
650,168521768,168520983,Đen,166268,179232,2599000
651,167209660,158091991,Xanh Đen,40395,1,10990000
652,167209660,158091991,Xanh Đen,223003,235971,12990000
653,191629875,191629873,Xám,20167,20704,2390000
654,191629877,191629873,Xanh Dương,20167,20704,2390000
655,191629879,191629873,Bạc,20167,20704,2390000
656,176713250,176713246,Xanh Thời Thượng,29286,29952,9769000
657,168844571,168844555,Đen Phantom,248166,261128,16450000
658,168844557,168844555,Xanh Zenta,248166,261128,15150000
659,168844563,168844555,Hồng Blossom,248166,261128,16450000
660,168844559,168844555,Xanh Zenta,248166,261128,16450000
661,168844569,168844555,Đen Phantom,248166,261128,15150000
662,168844565,168844555,Trắng Phantom,248166,261128,15150000
663,168844561,168844555,Hồng Blossom,248166,261128,15150000
664,168844567,168844555,Trắng Phantom,248166,261128,16450000
665,166438259,166438257,Trắng ngọc trai,149585,162514,5759000
666,166438261,166438257,Xanh chạng vạng,149585,162514,5759000
667,166438263,166438257,Xám khoáng thạch,149585,162514,5759000
668,127061397,127061391,Awesome Violet/Tím,29286,29952,7899000
669,185931196,185931194,Xanh đen,166268,179232,2099000
670,185931198,185931194,Xanh Dương,166268,179232,2099000
671,168940035,168940033,Trắng Phantom,248166,261128,22950000
672,168940039,168940033,Xanh Zeta,248166,261128,22950000
673,168940037,168940033,Đỏ Burgundy,248166,261128,22950000
674,168940041,168940033,Đen Phantom,248166,261128,22950000
675,174890401,174890393,xanh,248166,261128,9990000
676,174890397,174890393,trắng,248166,261128,9990000
677,174890395,174890393,tím,248166,261128,9990000
678,164923598,164923596,Đen bí ẩn,200893,213861,3490000
679,164923600,164923596,Trắng sành điệu,200893,213861,3490000
680,144768900,130744724,Xanh Đen,149183,162061,2790000
681,144768900,130744724,Xanh Đen,166268,179232,2790000
682,144768900,130744724,Xanh Đen,223003,235971,3490000
683,144768900,130744724,Xanh Đen,50450,53024,3900000
684,144768899,130744724,Trắng Xanh,149183,162061,2790000
685,144768899,130744724,Trắng Xanh,166268,179232,2790000
686,144768899,130744724,Trắng Xanh,223003,235971,3490000
687,172334005,172334001,Xanh Dương,166268,179232,2949000
688,172334003,172334001,Đen,166268,179232,2949000
689,197966911,197966909,Đen Tinh Vân,29286,29952,3679000
690,197966913,197966909,Xanh Dương Xỉ,29286,29952,3679000
691,197966915,197966909,Đồng Ánh Hồng,29286,29952,3679000
692,174604036,174604032,Xanh Dương,248166,261128,4330000
693,174604038,174604032,Đen huyền bí,248166,261128,4330000
694,174604034,174604032,Cam Đào,248166,261128,4330000
695,158348725,158348723,Đen Mạnh Mẽ,29286,29952,5489000
696,158348727,158348723,Bạc Phá Cách,29286,29952,5489000
697,174890401,174890393,xanh,248166,261128,9990000
698,174890397,174890393,trắng,248166,261128,9990000
699,174890395,174890393,tím,248166,261128,9990000
700,164758339,164758308,Đen,20167,20704,5190000
701,164758310,164758308,Xanh,20167,20704,5190000
702,108888165,108888161,Tím,16,63,1559000
703,159110709,159110705,Xanh Dương,166268,179232,1879000
704,162728555,162728553,Xám (Grey),20167,20704,3970000
705,162728568,162728553,Xanh Dương,20167,20704,3970000
706,135596563,133599948,MAGNET BLACK,166268,179232,2689000
707,135596523,133599948,JEWEL BLUE,166268,179232,2689000
708,171897590,171897574,Xanh Dương,20167,20704,3390000
709,171897580,171897574,Xám (Gray),20167,20704,3390000
710,172160188,172160182,Xanh,20167,20704,6690000
711,172160190,172160182,Xám (Grey),20167,20704,6690000
712,172828971,172828967,Cam nhiệt huyết,149585,162514,4509000
713,172828969,172828967,Đen cá tính,149585,162514,4509000
714,172828973,172828967,Xanh năng động,149585,162514,4509000
715,191629875,191629873,Xám,20167,20704,2390000
716,191629877,191629873,Xanh Dương,20167,20704,2390000
717,191629879,191629873,Bạc,20167,20704,2390000
718,195436029,195436019,Xanh nhạt,113090,122357,4190000
719,195436025,195436019,Xám,113090,122357,4190000
720,176713250,176713246,Xanh Thời Thượng,29286,29952,9769000
721,168844571,168844555,Đen Phantom,248166,261128,16450000
722,168844557,168844555,Xanh Zenta,248166,261128,15150000
723,168844563,168844555,Hồng Blossom,248166,261128,16450000
724,168844559,168844555,Xanh Zenta,248166,261128,16450000
725,168844569,168844555,Đen Phantom,248166,261128,15150000
726,168844565,168844555,Trắng Phantom,248166,261128,15150000
727,168844561,168844555,Hồng Blossom,248166,261128,15150000
728,168844567,168844555,Trắng Phantom,248166,261128,16450000
729,178000122,178000116,Xanh Thời Thượng,149585,162514,9769000
730,178000126,178000116,Xám Thanh Lịch,149585,162514,9769000
731,178000124,178000116,Trắng Tinh Tế,149585,162514,9769000
732,166438259,166438257,Trắng ngọc trai,149585,162514,5759000
733,166438261,166438257,Xanh chạng vạng,149585,162514,5759000
734,166438263,166438257,Xám khoáng thạch,149585,162514,5759000
735,165965624,165965622,Xám Khoáng Thạch,29286,29952,5759000
736,179439750,165965622,Xanh Chạng Vạng,29286,29952,5759000
737,185931196,185931194,Xanh đen,166268,179232,2099000
738,185931198,185931194,Xanh Dương,166268,179232,2099000
739,190544271,190544267,Xanh,29286,29952,4490000
740,144768900,130744724,Xanh Đen,149183,162061,2790000
741,144768900,130744724,Xanh Đen,166268,179232,2790000
742,144768900,130744724,Xanh Đen,223003,235971,3490000
743,144768900,130744724,Xanh Đen,50450,53024,3900000
744,144768899,130744724,Trắng Xanh,149183,162061,2790000
745,144768899,130744724,Trắng Xanh,166268,179232,2790000
746,144768899,130744724,Trắng Xanh,223003,235971,3490000
747,107348442,107348438,Bạc,176701,189668,4290000
748,168461597,107348438,Xanh,176701,189668,3190000
749,160303945,160303941,Vàng phù sa,149585,162514,1969000
750,160303943,160303941,Xanh thiên thạch,149585,162514,2290000
751,137582803,137582801,Đen Caro,29286,29952,2579000
752,137582803,137582801,Đen Caro,166268,179232,2599000
753,137582803,137582801,Đen Caro,80704,86805,2767500
754,137582805,137582801,Xanh Caro,29286,29952,2579000
755,137582805,137582801,Xanh Caro,80704,86805,2767500
756,196342122,196338179,Đen,20167,20704,35900000
757,196342118,196338179,Kem,20167,20704,35900000
758,196342120,196338179,Xanh,20167,20704,35900000
759,167383171,167383164,4GB+64GB,34002,34716,4690000
760,167383229,167383164,4GB+128GB,34002,34716,4990000
761,151588152,151588148,Xanh Hồng,149183,162061,4990000
762,151588152,151588148,Xanh Hồng,40395,1,5350000
763,151588152,151588148,Xanh Hồng,232767,245735,5890000
764,151588152,151588148,Xanh Hồng,223003,235971,6690000
765,151588150,151588148,Đen,149183,162061,4990000
766,151588150,151588148,Đen,40395,1,5350000
767,151588150,151588148,Đen,232767,245735,5890000
768,160797088,160797086,Đen,29286,29952,5679000
769,160797090,160797086,Xanh Hồng ,29286,29952,5679000
770,194037971,194037967,Xanh Dương,40395,1,24430000
771,194037969,194037967,Vàng,40395,1,24430000
772,194037975,194037967,Xám,40395,1,24430000
773,181699270,181699258,Blue,138797,150440,3090000
774,181699273,181699258,Black,138797,150440,3090000
775,173205168,173205160,Đen,20167,20704,8990000
776,174630786,174630782,Xanh Dương,248166,261128,5050000
777,174630784,174630782,Đen huyền bí,248166,261128,5050000
778,174630788,174630782,Cam Đào,248166,261128,5050000
779,181699030,181699025,Black,138797,150440,8890000
780,75368378,59519631,3GB-64GB,713,750,3990000
781,196760334,196760330,Xanh Ngân Hà,29286,29952,4090000
782,196760332,196760330,Đen Thiên Hà,29286,29952,4090000
783,191548193,191548181,Đen,232767,245735,25490000
784,191548191,191548181,Đen,232767,245735,23990000
785,191548187,191548181,Xanh Lá,232767,245735,23990000
786,191548183,191548181,Hồng,232767,245735,23990000
787,191548189,191548181,Xanh Lá,232767,245735,25490000
788,191548185,191548181,Hồng,232767,245735,25490000
789,191548198,191548181,Trắng,232767,245735,25490000
790,191548195,191548181,Trắng,232767,245735,23990000
791,196953618,196953614,vàng rạng đông,149585,162514,9669000
792,196953616,196953614,đen ánh sao,149585,162514,9669000
793,196522830,196522828,Đen Kim Sa,29286,29952,3089000
794,196522832,196522828,Xanh Ánh Kim,29286,29952,3089000
795,175192244,175192238,Trắng Phantom,149585,162514,25619000
796,181699295,181699278,Grey,138797,150440,4540000
797,165968891,119461456,Trắng,166268,179232,3450000
798,165968891,119461456,Trắng,199639,212607,3490000
799,165968891,119461456,Trắng,149183,162061,3750000
800,165968891,119461456,Trắng,223003,235971,3990000
801,144762985,123565899,Trắng,223003,235971,5490000
802,144762986,123565899,Xanh,149183,162061,4450000
803,144762986,123565899,Xanh,223003,235971,5490000
804,174422888,174422886,Đen Ghi Bí Ẩn,29286,29952,6499000
805,169756085,169756083,Xám khoáng thạch,149585,162514,7859000
806,169756089,169756083,Xanh đại dương,149585,162514,7859000
807,105178256,93502532,Xanh thiên thạch,166268,179232,1769000
808,105178256,93502532,Xanh thiên thạch,149585,162514,1949000
809,105191888,93502532,Vàng phù sa,149585,162514,1949000
810,140221781,140221779,Đen,40395,1,6650000
811,140221781,140221779,Đen,223003,235971,8490000
812,140221783,140221779,Xanh,40395,1,6650000
813,140221783,140221779,Xanh,223003,235971,8490000
814,150840068,142667084,Trắng Xanh,223003,235971,3790000
815,159887269,159887246,Bạc Phantom,248166,261128,34950000
816,159887263,159887246,Xanh Phantom,248166,261128,34950000
817,189466003,189466001,xanh da trời,149585,162514,2369000
818,189466005,189466001,Bạc Chorme,149585,162514,2369000
819,189466007,189466001,Xám than chì,149585,162514,2369000
820,144762668,123565891,Xanh,223003,235971,4990000
821,144762667,123565891,Trắng,223003,235971,4990000
822,143850133,143850131,Vũ điệu ánh trăng,149585,162514,6549000
823,169307934,169307929,Tím,248166,261128,6490000
824,194489411,194489407,Đen,40395,1,9890000
825,194489409,194489407,Vàng,40395,1,9890000
826,140163118,140163114,Đen mạnh mẽ,149585,162514,3969000
827,145367831,145367822,Xanh đen,20167,20704,2890000
828,197605021,197605015,8GB-128GB,248166,261128,23990000
829,197605066,197605015,8GB-128GB,248166,261128,23990000
830,197605062,197605015,8GB-128GB,248166,261128,23990000
831,197605083,197605015,8GB-128GB,248166,261128,23990000
832,197605099,197605015,8GB l 256GB,248166,261128,25990000
833,197605102,197605015,8GB l 256GB,248166,261128,25990000
834,197605121,197605015,8GB l 256GB,248166,261128,25990000
835,197605116,197605015,8GB l 256GB,248166,261128,25990000
836,190558369,190558359,Grey,138797,150440,6190000
837,190558366,190558359,Blue,138797,150440,6190000
838,190530088,190530084,Xanh,9806,10016,22850000
839,190530086,190530084,Đỏ,9806,10016,22850000
840,190530092,190530084,Trắng,9806,10016,22850000
841,190530090,190530084,Đen,9806,10016,22850000
842,159887192,159887172,Xanh,248166,261128,22450000
843,100993289,100993285,Tím,20167,20704,5050000
844,100993287,100993285,Đen,20167,20704,5050000
845,166034914,166034912,Bạc,40395,1,2890000
846,166034916,166034912,Đen,40395,1,2890000
847,166034914,166034912,Bạc,40395,1,2890000
848,166034916,166034912,Đen,40395,1,2890000
849,100993289,100993285,Tím,20167,20704,5050000
850,100993287,100993285,Đen,20167,20704,5050000
851,198256129,198256127,Tech Black,40395,1,4190000
852,198256131,198256127,Muse Blue,40395,1,4190000
853,198256136,198256132,Alantic Blue,40395,1,2250000
854,198256134,198256132,Space Grey,40395,1,2250000
855,174865711,174865709,đỏ,248166,261128,2845000
856,174865713,174865709,đen,248166,261128,2845000
857,147438293,147438290,Xanh đen,16,63,2790000
858,197653570,197653568,Xanh biển,149183,162061,2420000
859,197653572,197653568,Xanh Bạc Hà,149183,162061,2420000
860,161390225,160819279,Xanh Hoàng Hôn,29286,29952,3899000
861,198254456,198254452,Atlantic Blue,40395,1,3490000
862,198254454,198254452,Space Grey,40395,1,3490000
863,198254458,198254452,Glacial Blue,40395,1,3490000
864,108888578,108888574,Xanh ,50450,53024,752000
865,108888578,108888574,Xanh ,16,63,850000
866,108888576,108888574,Đen,16,63,779000
867,108888576,108888574,Đen,50450,53024,800000
868,108888580,108888574,Vàng,50450,53024,750000
869,108888580,108888574,Vàng,16,63,779000
870,197600539,190701486,Đen,80704,86805,4990000
871,197581636,142028538,Đen mạnh mẽ,80704,86805,6490000
872,194490388,194490386,Vàng,40395,1,8390000
873,194490390,194490386,Đen,40395,1,8390000
874,32033721,184036446,Trắng,40395,1,10890000
875,32033719,184036446,Đen,40395,1,10950000
876,32033727,184036446,Xanh Lục,40395,1,10880000
